COUNTRY,Country,BIRTH,Place of birth,GENDER,Gender,RATE,Rate,YEAR,Year,Value
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,89.5
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,88
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,88.1
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,88.5
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,84.1
GRC,Greece,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,84
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,47
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,41.5
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,39.5
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,42.5
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,44.4
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,43.7
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,42.5
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,40.4
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,41
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,39.9
GRC,Greece,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,43.5
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,23.2
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,32.7
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,38.9
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,35.4
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,32.8
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,34.4
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,34.2
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,35.2
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,34.6
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,35.7
GRC,Greece,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,29.5
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,61.2
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,61.7
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,64.6
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,65.8
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,66.1
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,66.5
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,64.6
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,62.3
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,62.7
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,60.9
GRC,Greece,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,61.7
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,58.4
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,49.6
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,47.6
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,50.3
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,52.2
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,53.7
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,52.8
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,52.8
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,53.3
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,50.6
GRC,Greece,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,54.9
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,22.2
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,33.8
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,38
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,34.5
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,32
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,30.7
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,29.9
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,28.6
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,28.6
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,30.3
GRC,Greece,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,23
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2011,2011,75.1
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2012,2012,75
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2013,2013,76.7
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2014,2014,76.8
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,76.9
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,77.5
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,75.3
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,73.9
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,74.6
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,71.1
GRC,Greece,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,71.3
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,71.1
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,73.5
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,78.4
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,82.7
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,82.4
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,82.6
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,79.3
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,78.6
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,81
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,83.4
HUN,Hungary,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,85.1
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,8.9
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,9.8
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,7.4
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,4
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,5.2
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,5.1
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,4.3
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,2.6
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,4.3
HUN,Hungary,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,3.5
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,78.1
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,81.5
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2013,2013,84.6
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2014,2014,86.2
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2015,2015,86.9
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,87
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,81.7
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,82.2
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,83.1
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,87.2
HUN,Hungary,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,88.2
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,54.7
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,60.4
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,58.3
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,59.5
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,61
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,65.5
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,68.2
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,64.8
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,73.8
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,71.1
HUN,Hungary,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,76.1
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,10.1
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,9.2
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,12.8
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,8.3
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,8.7
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,6.6
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,4.9
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,2.9
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,6.4
HUN,Hungary,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,3.4
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,60.8
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,66.4
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,66.9
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,65
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,66.8
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,70.1
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,70.9
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,68.2
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,75.9
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,76.2
HUN,Hungary,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,78.7
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,62.1
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,66.6
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,67.8
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,70.4
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,71.1
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,73.8
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,73.7
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,71.7
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,77.4
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,76.6
HUN,Hungary,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,80.3
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,9.5
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,9.5
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,9.9
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,6
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,6.8
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,5.8
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,3.4
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,4.6
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,2.7
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,5.2
HUN,Hungary,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,3.4
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2011,2011,68.6
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2012,2012,73.6
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2013,2013,75.2
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2014,2014,74.9
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,76.3
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,78.3
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,76.3
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,75.2
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,79.6
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,81.2
HUN,Hungary,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,83.1
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,77.3
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,82.1
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,82.7
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,84.3
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,84.5
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,89.3
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,89.8
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,87.1
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,85.8
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,74.2
ISL,Iceland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,81.6
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,11.8
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,9.1
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,9.1
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,7.3
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,7.8
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,4.5
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,5.2
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,5.3
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,13.8
ISL,Iceland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,9.2
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,87.6
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,90.3
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2013,2013,91
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2014,2014,90.9
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2015,2015,91.6
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,93.4
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,91.8
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,91.8
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,90.6
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,86.1
ISL,Iceland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,89.9
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,74.5
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,75.8
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,77.5
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,80
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,76.8
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,85.3
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,87.3
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,78
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,79.3
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,76.2
ISL,Iceland,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,72.2
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,10.5
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,9.9
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,8.1
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,7.9
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,6.1
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,5.1
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,4
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,9.5
ISL,Iceland,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,12.5
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,83.2
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,84.1
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,84.3
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,86.8
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,81.8
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,87.5
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,89.3
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,82.2
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,82.6
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,84.4
ISL,Iceland,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,82.5
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,75.8
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,79
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,79.9
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,81.9
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,80.7
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,86.6
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,88.1
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,82.5
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,82.4
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,75.3
ISL,Iceland,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,77
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,11.2
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,9.5
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,8.6
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,7.6
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,7
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,4.1
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,2.8
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,5.1
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,4.7
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,11.6
ISL,Iceland,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,10.8
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2011,2011,85.4
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2012,2012,87.3
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2013,2013,87.4
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2014,2014,88.7
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,86.8
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,90.3
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,90.6
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,87
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,86.5
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,85.2
ISL,Iceland,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,86.3
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,63.9
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,64.2
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,67.4
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,68.5
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,69.9
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,73.4
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,76.4
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,78.4
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,78.8
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,75.3
IRL,Ireland,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,77.8
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,19.8
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,19.4
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,16.7
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,14.2
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,12.9
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,9.8
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,7.9
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,6.4
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,5.6
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,6.9
IRL,Ireland,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,7.3
IRL,Ireland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,79.7
IRL,Ireland,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,79.6
